solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
852.925,4.606696705,53139419.0,2127.7,362.0,1394350273.0,2293951697.0,1064.0,10292328.0,2628851.0,217881.0,264278.0,134973.0,42918.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.659893664,53196959.0,2127.39,336.0,1393860868.0,2358038642.0,2688.0,10576432.0,3666573.0,220934.0,244962.0,128889.0,40591.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.71308416,53190496.0,2127.0,346.0,1393342339.0,2276597663.0,1213.0,10376528.0,2756777.0,220461.0,295600.0,136834.0,43021.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.766281824,53197664.0,2795.94,356.0,1538834982.0,2265706472.0,882.0,10315956.0,2614018.0,218103.0,182070.0,122761.0,35326.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.847351327,81069503.0,3273.89,528.0,2403428124.0,2266549619.0,779.0,10281877.0,2560006.0,217876.0,271369.0,134534.0,43874.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.919351656,72000329.0,2324.08,369.0,1482155423.0,2267580238.0,955.0,10300814.0,2609923.0,219197.0,245496.0,129142.0,39577.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,4.979004891,59653235.0,2244.6,383.0,1548588287.0,2283602847.0,1742.0,10282346.0,2861112.0,216850.0,186508.0,124072.0,39026.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.032184132,53179241.0,2127.06,319.0,1391255698.0,2461836767.0,1056.0,10367012.0,2699976.0,217032.0,229244.0,128457.0,43584.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.085369995,53185863.0,2127.85,458.0,1396695235.0,2298364475.0,1023.0,10271363.0,2595339.0,218166.0,238537.0,128214.0,43437.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.138619254,53249259.0,2127.48,392.0,1398356974.0,2295727325.0,1023.0,10295569.0,2625535.0,218797.0,257490.0,130737.0,46526.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.1917355,53116246.0,2124.73,404.0,1396840272.0,2293229059.0,1024.0,10314894.0,2670716.0,219153.0,230363.0,128498.0,42995.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.244857922,53122422.0,2125.89,316.0,1389772857.0,2301196291.0,1024.0,10301350.0,2631765.0,234488.0,303642.0,131963.0,41786.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.298033241,53175319.0,2126.85,333.0,1393543283.0,2299071721.0,1060.0,10312117.0,2655998.0,227400.0,226218.0,124143.0,36974.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.351177431,53144190.0,2126.15,342.0,1393071385.0,2298245460.0,1064.0,10312065.0,2657293.0,230795.0,299876.0,133046.0,45821.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.404335921,53158490.0,2125.32,338.0,1391182672.0,2296797255.0,1032.0,10297748.0,2638474.0,223344.0,181601.0,120613.0,33338.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.457501797,53165876.0,2127.5,406.0,1397912114.0,2298597505.0,1064.0,10330513.0,2691789.0,217510.0,194467.0,122673.0,36503.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.510673113,53171316.0,2126.19,345.0,1394522151.0,2296944060.0,1024.0,10302929.0,2611602.0,221634.0,211801.0,127144.0,36774.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
852.925,5.563816251,53143138.0,2125.2,349.0,1391913282.0,2301592299.0,1025.0,10337118.0,2679275.0,220356.0,280305.0,134343.0,44876.0,CoMD,0,"0,2,4,6,8,10,12,14,16,18"
