solo_time,time,duration_time,task-clock,context-switches,cpu-cycles,instructions,page-faults,branch-misses,L1-dcache-load-misses,LLC-load-misses,L1-icache-load-misses,dTLB-load-misses,iTLB-load-misses,benchmark,socket,core_list
435.222,6.865559589,144033234.0,5759.25,500.0,3748330016.0,3872861858.0,1016.0,1114268.0,34213384.0,736397.0,236101.0,6827896.0,9467.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,7.009498259,143938670.0,2995.06,426.0,2556857182.0,7570930269.0,1964.0,2176672.0,66724616.0,740557.0,259015.0,6830366.0,10514.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,7.061790904,52292645.0,2093.48,412.0,1386656420.0,7957805392.0,2026.0,2290920.0,70295967.0,747870.0,236343.0,6827519.0,9558.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,7.114165052,52374148.0,2092.88,423.0,1374238789.0,7955903072.0,2096.0,2275534.0,70108685.0,745300.0,294294.0,6833843.0,13445.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,7.166471202,52306150.0,2094.13,264.0,1364372169.0,7955432575.0,2017.0,2282462.0,70299163.0,724884.0,276126.0,6837562.0,13421.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,7.218831474,52360272.0,2093.93,290.0,1366631492.0,7957928247.0,2018.0,2268530.0,70359109.0,734745.0,240080.0,6829331.0,9775.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,7.271190977,52359503.0,3976.42,353.0,1994240087.0,7957506597.0,2065.0,2254490.0,70303541.0,748927.0,252135.0,6826762.0,10437.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,7.393518377,122327400.0,6102.6,517.0,3883793390.0,7956550350.0,2045.0,2276436.0,70264039.0,743913.0,327414.0,6833904.0,15949.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,7.549547957,156029580.0,6239.44,510.0,4060306430.0,7958526842.0,2034.0,2305556.0,70298835.0,741395.0,278461.0,6836995.0,12104.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,7.705518703,155970746.0,6239.88,499.0,4059501363.0,7956206597.0,2056.0,2265388.0,70272968.0,753851.0,281475.0,6851423.0,22210.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,7.861512947,155994244.0,6240.61,487.0,4058849978.0,7958038559.0,2058.0,2265358.0,70221310.0,743059.0,338396.0,6836022.0,17237.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,8.017548037,156035090.0,6239.87,467.0,4057906938.0,7954529224.0,2104.0,2280376.0,70010628.0,723597.0,219356.0,6835849.0,11838.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,8.173544445,155996408.0,5935.5,508.0,3975532950.0,7955103461.0,2079.0,2275072.0,70129579.0,728126.0,244745.0,6827381.0,9738.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,8.317513521,143969076.0,6064.12,578.0,3837038120.0,7954630503.0,2080.0,2254460.0,70201386.0,747916.0,248087.0,6834306.0,10230.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,8.473519075,156005554.0,6239.34,513.0,4063267194.0,7957373639.0,2077.0,2287436.0,70382709.0,732965.0,265128.0,6829662.0,10570.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,8.629485164,155966089.0,6240.98,479.0,4058684345.0,7951720525.0,2172.0,2300994.0,70204892.0,748428.0,249515.0,6830494.0,10035.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,8.78556186,156076696.0,6239.51,490.0,4058273749.0,7954502492.0,2021.0,2273093.0,70170934.0,727607.0,270514.0,6831414.0,12132.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,8.941523071,155961211.0,5959.94,470.0,4005885792.0,7959732746.0,2008.0,2267253.0,70359453.0,721651.0,264880.0,6834350.0,12755.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,9.085516262,143993191.0,6040.52,510.0,3801149159.0,7958144766.0,2089.0,2271024.0,70163737.0,727276.0,255647.0,6828680.0,10385.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,9.241545428,156029166.0,6239.35,540.0,4061521279.0,7956555788.0,2062.0,2292070.0,70269465.0,771916.0,1030889.0,6938762.0,55895.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,9.397508331,155962903.0,6240.05,530.0,4063297692.0,7957329957.0,2046.0,2285042.0,70345236.0,747633.0,443819.0,6851639.0,24277.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,9.553523423,156015092.0,6240.16,471.0,4057323764.0,7964841474.0,2075.0,2316526.0,70254672.0,724200.0,253378.0,6837199.0,10407.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,9.709534504,156011081.0,6240.44,461.0,4057715864.0,7963972517.0,2069.0,2264604.0,70215506.0,743156.0,295945.0,6830551.0,12802.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,9.865559096,156024592.0,6239.12,481.0,4058336118.0,7964695993.0,2096.0,2295227.0,70339420.0,750034.0,340230.0,6845188.0,17320.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,10.021509696,155950600.0,6240.5,498.0,4059582908.0,8050652801.0,3893.0,2644619.0,71604426.0,725036.0,250190.0,6835784.0,9860.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,10.177540624,156030928.0,6239.61,506.0,4060323667.0,7974958874.0,2372.0,2402758.0,70617882.0,722909.0,262816.0,6835243.0,10329.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,10.333518898,155978274.0,6239.99,579.0,4066448446.0,7963480765.0,2066.0,2298547.0,70349797.0,474566.0,485980.0,4533363.0,26214.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,10.489525513,156006615.0,6240.44,497.0,4059776057.0,7929481358.0,7514.0,2287071.0,70170840.0,254863.0,200279.0,2302917.0,6355.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,10.645545557,156020044.0,6239.8,458.0,4057954166.0,7970759894.0,2062.0,2310658.0,70260468.0,242105.0,177351.0,2304028.0,6563.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,10.801531427,155985870.0,6239.69,479.0,4057943529.0,7960718028.0,2103.0,2268130.0,70108562.0,260336.0,145541.0,2302983.0,5747.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,10.957530851,155999424.0,6239.03,701.0,4146082597.0,7961875137.0,2081.0,2270657.0,70200925.0,431874.0,173134.0,3980748.0,6926.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,11.113482374,155951523.0,6241.49,633.0,4070081039.0,5060874982.0,3048.0,1665188.0,44914820.0,713865.0,231572.0,6759861.0,9459.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,11.269576013,156093639.0,6239.41,546.0,4062800971.0,2667973422.0,694.0,809592.0,23691150.0,726947.0,318023.0,6843521.0,16425.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,11.42551857,155942557.0,6240.13,548.0,4064894010.0,2671292965.0,686.0,810701.0,23636011.0,717400.0,240054.0,6839262.0,9927.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,11.581520366,156001796.0,6239.91,468.0,4058073753.0,2673235602.0,743.0,788431.0,23549937.0,749938.0,266759.0,6833508.0,11102.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,11.737531805,156011439.0,6240.24,469.0,4057823852.0,4298027887.0,1065.0,1239600.0,38176273.0,714390.0,278716.0,6653907.0,10554.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,11.893542378,156010573.0,6239.58,496.0,4059608395.0,7764340104.0,2079.0,2243408.0,68266857.0,704404.0,356174.0,6508265.0,20959.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,12.049514329,155971951.0,3148.66,583.0,2773423975.0,7966381605.0,2069.0,2288105.0,70169678.0,740089.0,264088.0,6836472.0,10561.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,12.101870693,52356364.0,2094.44,336.0,1372160229.0,7963528806.0,2108.0,2274611.0,70179357.0,738362.0,305933.0,6835950.0,13281.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,12.154217107,52346414.0,2092.77,304.0,1366337573.0,7964963022.0,2030.0,2292213.0,70376702.0,725653.0,281516.0,6838059.0,13593.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,12.206554176,52337069.0,2094.57,278.0,1365806360.0,7963414243.0,2106.0,2285049.0,70192369.0,722119.0,253955.0,6836783.0,10346.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
435.222,12.258927693,52373517.0,3729.92,364.0,1874840252.0,7963288249.0,2065.0,2267114.0,70256629.0,727885.0,269717.0,6839236.0,10535.0,simplemoc_custom1,0,"0,2,4,6,8,10,12,14,16,18"
